signature_id	contrast	omitted_sample	omitted_group	leave_one_out_hedges_g	full_hedges_g	adverse_aligned_leave_one_out_hedges_g
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567935	RAI_nonavid_persistent	-0.653906804744236	-0.552329268709765	-0.653906804744236
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567920	RAI_avid_persistent	-0.586776927688892	-0.552329268709765	-0.586776927688892
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567921	RAI_avid_persistent	-0.836240039516067	-0.552329268709765	-0.836240039516067
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567922	RAI_avid_persistent	-0.663942364635989	-0.552329268709765	-0.663942364635989
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567923	RAI_avid_persistent	-0.547272802943253	-0.552329268709765	-0.547272802943253
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567924	RAI_avid_persistent	-0.575462782954353	-0.552329268709765	-0.575462782954353
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567916	RAI_avid_persistent	-0.321653071407982	-0.552329268709765	-0.321653071407982
HALLMARK_G2M_CHECKPOINT	uptake_failure	GSM4567919	RAI_avid_persistent	-0.357072114260731	-0.552329268709765	-0.357072114260731
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567920	RAI_avid_persistent	-0.246496851539957	-0.314360705042764	-0.246496851539957
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567921	RAI_avid_persistent	-0.132433953378931	-0.314360705042764	-0.132433953378931
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567922	RAI_avid_persistent	-0.202734426136695	-0.314360705042764	-0.202734426136695
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567923	RAI_avid_persistent	-0.273648576687909	-0.314360705042764	-0.273648576687909
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567924	RAI_avid_persistent	-0.253884720416214	-0.314360705042764	-0.253884720416214
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567916	RAI_avid_persistent	-0.597797526849309	-0.314360705042764	-0.597797526849309
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567919	RAI_avid_persistent	-0.506580236751334	-0.314360705042764	-0.506580236751334
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567912	RAI_avid_remission	-0.453148012269632	-0.314360705042764	-0.453148012269632
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567913	RAI_avid_remission	0.183045005893167	-0.314360705042764	0.183045005893167
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567914	RAI_avid_remission	-0.484069668353763	-0.314360705042764	-0.484069668353763
HALLMARK_G2M_CHECKPOINT	response_failure_with_uptake	GSM4567915	RAI_avid_remission	-0.409388917527745	-0.314360705042764	-0.409388917527745
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567930	RAI_nonavid_persistent	-0.545399812673737	-0.569660703014637	-0.545399812673737
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567931	RAI_nonavid_persistent	-0.590098014603165	-0.569660703014637	-0.590098014603165
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567932	RAI_nonavid_persistent	-0.630313785478992	-0.569660703014637	-0.630313785478992
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567933	RAI_nonavid_persistent	-0.382213597358122	-0.569660703014637	-0.382213597358122
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567934	RAI_nonavid_persistent	-0.458668492541512	-0.569660703014637	-0.458668492541512
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567935	RAI_nonavid_persistent	-0.685345750589548	-0.569660703014637	-0.685345750589548
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567920	RAI_avid_persistent	-0.58207497994031	-0.569660703014637	-0.58207497994031
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567921	RAI_avid_persistent	-0.846058683718244	-0.569660703014637	-0.846058683718244
