record_key	sources	pmid	doi	title	decision	primary_reason	full_text_or_code_assessed	freeze_date
pmid:28030816	PubMed	28030816	10.18632/oncotarget.14162	Down-regulation of 14q32-encoded miRNAs and tumor suppressor role for miR-654-3p in papillary thyroid cancer.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:28055301	PubMed	28055301	10.1080/15548627.2016.1271512	Autophagy orchestrates adaptive responses to targeted therapy in endometrial cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:28099584	PubMed	28099584	10.1590/1414-431x20165933	Iodine-131 treatment of thyroid cancer cells leads to suppression of cell proliferation followed by induction of cell apoptosis and cell cycle arrest by regulation of B-cell translocation gene 2-mediated JNK/NF-κB pathways.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:28124274	PubMed;Europe_PMC	28124274	10.1245/s10434-017-5780-z	Upregulation of the ESR1 Gene and ESR Ratio (ESR1/ESR2) is Associated with a Worse Prognosis in Papillary Thyroid Carcinoma: The Impact of the Estrogen Receptor α/β Expression on Clinical Outcomes in Papillary Thyroid Carcinoma Patients.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:28128522	PubMed	28128522	10.1111/coa.12835	Clinicopathological relevance of antithyroglobulin antibodies in low-risk papillary thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:28236116	PubMed	28236116	10.1007/s13318-017-0403-4	Clinical Pharmacokinetic and Pharmacodynamic Profile of Lenvatinib, an Orally Active, Small-Molecule, Multitargeted Tyrosine Kinase Inhibitor.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:28237867	PubMed	28237867	10.1016/j.ejca.2017.01.013	Exploratory analysis of biomarkers associated with clinical outcomes from the study of lenvatinib in differentiated cancer of the thyroid.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:28265769	PubMed	28265769	10.1007/s00432-017-2380-z	Curcumin induces G2/M arrest, apoptosis, NF-κB inhibition, and expression of differentiation genes in thyroid carcinoma cells.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:28294980	PubMed	28294980	10.3390/ijms18030636	MicroRNA-146b: A Novel Biomarker and Therapeutic Target for Human Papillary Thyroid Cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:28337546	PubMed	28337546	10.1007/s00464-017-5433-0	Robotic thyroidectomy versus conventional open thyroidectomy for thyroid cancer: a systematic review and meta-analysis.	exclude	review_or_secondary_source	no	2026-07-12
pmid:28423638	PubMed;Europe_PMC	28423638	10.18632/oncotarget.15773	HER inhibitor promotes BRAF/MEK inhibitor-induced redifferentiation in papillary thyroid cancer harboring BRAFV600E.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:28467308	PubMed	28467308	10.1515/cclm-2017-0033	Thyroglobulin autoantibodies before radioiodine ablation predict differentiated thyroid cancer outcome.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:28572820	PubMed	28572820	10.1155/2017/7053959	TSH Variability of Patients Affected by Differentiated Thyroid Cancer Treated with Levothyroxine Liquid Solution or Tablet Form.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:28635560	PubMed	28635560	10.1089/thy.2016.0621	Sorafenib in Japanese Patients with Locally Advanced or Metastatic Medullary Thyroid Carcinoma and Anaplastic Thyroid Carcinoma.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:28687563	PubMed	28687563	10.1530/eje-17-0243	Axitinib treatment in advanced RAI-resistant differentiated thyroid cancer (DTC) and refractory medullary thyroid cancer (MTC).	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:28704384	PubMed	28704384	10.1371/journal.pone.0179664	Quantitative thyroglobulin response to radioactive iodine treatment in predicting radioactive iodine-refractory thyroid cancer with pulmonary metastasis.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:28816536	PubMed	28816536	10.4158/ep171822.or	OPTIMIZING LENVATINIB THERAPY IN PATIENTS WITH METASTATIC RADIOACTIVE IODINE-RESISTANT DIFFERENTIATED THYROID CANCERS.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:28817151	Semantic_Scholar_top100	28817151	10.1039/c7mb00375g	Comprehensive analysis of long noncoding RNA-mRNA co-expression patterns in thyroid cancer.	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:28881369	PubMed	28881369	10.1055/s-0043-109180	[Molecular Pathogenesis of Thyroid Nodules: Relevance for Clinical Care].	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:28911727	Semantic_Scholar_top100	28911727	10.1016/j.beem.2017.04.013	The molecular basis for RET tyrosine-kinase inhibitors in thyroid cancer	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:28931558	PubMed	28931558	10.1530/jme-17-0134	Pathological processes and therapeutic advances in radioiodide refractory thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:28954584	PubMed	28954584	10.1089/thy.2017.0283	Lessons from Fukushima: Latest Findings of Thyroid Cancer After the Fukushima Nuclear Power Plant Accident.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:28969240	PubMed	28969240	10.7860/jcdr/2017/27340.10431	A Functional Scoring System Based on Salivary Gland Scintigraphy for Evaluating Salivary Gland Dysfunction Secondary to 131I therapy in Patients with Differentiated Thyroid Carcinoma.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:29095527	PubMed	29095527	10.1111/cen.13508	Clinical guidance for radioiodine refractory differentiated thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29132262	PubMed	29132262	10.1089/thy.2017.0383	Diastolic Dysfunction is Common in Survivors of Pediatric Differentiated Thyroid Carcinoma.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:29156680	PubMed;Europe_PMC	29156680	10.18632/oncotarget.21262	Vemurafenib-resistance via de novo RBM genes mutations and chromosome 5 aberrations is overcome by combined therapy with palbociclib in thyroid carcinoma with BRAFV600E.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29165687	PubMed	29165687	10.1093/jnci/djx209	Investigation of the Relationship Between Radiation Dose and Gene Mutations and Fusions in Post-Chernobyl Thyroid Cancer.	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:29242405	PubMed	29242405	10.2967/jnumed.117.200675	Digitalislike Compounds Restore hNIS Expression and Iodide Uptake Capacity in Anaplastic Thyroid Cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29324929	PubMed	29324929		Our solution for fusion of simultaneusly acquired whole body scintigrams and optical images, as usesful tool in clinical practice in patients with differentiated thyroid carcinomas after radioiodine therapy. A useful tool in clinical practice.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:29344270	PubMed	29344270	10.7150/jca.22318	Lenvatinib in Advanced Radioiodine-Refractory Thyroid Cancer - A Retrospective Analysis of the Swiss Lenvatinib Named Patient Program.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29413458	PubMed	29413458	10.1016/j.nucmedbio.2017.12.002	Long-term biodistribution study of HPMA-ran-LMA copolymers in vivo by means of 131I-labeling.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29462007	PubMed	29462007	10.1097/sla.0000000000002710	Risk Factors for Recurrence After Treatment of N1b Papillary Thyroid Carcinoma.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:29491097	PubMed	29491097	10.21873/anticanres.12396	Lenvatinib in Advanced Radioiodine-refractory Thyroid Cancer: A Snapshot of Real-life Clinical Practice.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:29495389	PubMed	29495389	10.3390/ijms19030655	The rs2910164 Genetic Variant of miR-146a-3p Is Associated with Increased Overall Mortality in Patients with Follicular Variant Papillary Thyroid Carcinoma.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29498921	PubMed;Europe_PMC	29498921	10.4158/ep171983.or	ENHANCED BETA-CATENIN EXPRESSION IS ASSOCIATED WITH RECURRENCE OF PAPILLARY THYROID CARCINOMA.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29557257	PubMed	29557257	10.1177/0962280218764006	Regression models with asymmetric data for estimating thyroglobulin levels one year after the ablation of thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29581772	PubMed;Europe_PMC	29581772	10.7150/jca.23042	CXCR4/CXCR7/CXCL12-Axis in Follicular Thyroid Carcinoma.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29610391	PubMed;Europe_PMC	29610391	10.1101/mcs.a002568	Application of genomics to identify therapeutic targets in recurrent pediatric papillary thyroid carcinoma.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29628632	Europe_PMC	29628632	10.4103/jmp.jmp_104_17	Expression of Bax and Bcl2 Genes in Peripheral Blood Lymphocytes of Patients with Differentiated Thyroid Cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:29856242	PubMed	29856242	10.1177/2058738418772652	LncRNA BISPR promotes the progression of thyroid papillary carcinoma by regulating miR-21-5p.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:29937466	PubMed	29937466	10.1507/endocrj.ej18-0074	Enduring remission of active and sight-threatening Graves' orbitopathy with rituximab: report of two cases.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30005868	PubMed	30005868	10.1016/j.ymthe.2018.06.015	MicroRNA-125b Interacts with Foxp3 to Induce Autophagy in Thyroid Cancer.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:30021359	PubMed	30021359	10.1016/j.biopha.2018.06.087	LncRNA MEG3 enhances 131I sensitivity in thyroid carcinoma via sponging miR-182.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:30025398	PubMed	30025398	10.1159/000491898	Circulating Tumor Cells Correlate with Clinicopathological Features and Outcomes in Differentiated Thyroid Cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30032061	PubMed	30032061	10.1016/j.ctrv.2018.06.019	Optimisation of treatment with lenvatinib in radioactive iodine-refractory differentiated thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30038597	PubMed	30038597	10.3389/fendo.2018.00360	Long Non-coding Antisense RNA TNRC6C-AS1 Is Activated in Papillary Thyroid Cancer and Promotes Cancer Progression by Suppressing TNRC6C Expression.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:30063430	PubMed	30063430	10.1080/17446651.2017.1300526	Managing tyrosine kinase inhibitors side effects in thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30145748	PubMed	30145748	10.1007/s12020-018-1724-z	30mCi radioactive iodine achieving comparative excellent response in intermediate/high-risk nonmetastatic papillary thyroid cancer: a propensity score matching study.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30186966	PubMed	30186966	10.1002/lio2.171	Staged Thyroidectomy: A Single Institution Perspective.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30214625	Semantic_Scholar_top100	30214625	10.7150/thno.26862	Transcriptomic signature associated with carcinogenesis and aggressiveness of papillary thyroid carcinoma	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:30219245	PubMed	30219245	10.1016/j.surg.2018.07.038	Comparison of short-term oncologic outcome of robotic thyroid surgery using dynamic risk stratification: A propensity score-matched comparison study.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30244318	PubMed	30244318	10.1007/s00280-018-3687-4	Exposure-response analysis and simulation of lenvatinib safety and efficacy in patients with radioiodine-refractory differentiated thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30256977	PubMed;Europe_PMC;Semantic_Scholar_top100	30256977	10.1210/jc.2018-01478	Vemurafenib Redifferentiation of BRAF Mutant, RAI-Refractory Thyroid Cancers.	advance_to_full_text_or_code_audit	potentially_eligible	yes	2026-07-12
pmid:30264548	PubMed	30264548	10.1002/cam4.1794	Radioiodine refractoriness score: A multivariable prediction model for postoperative radioiodine-refractory differentiated thyroid carcinomas.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30272320	PubMed	30272320	10.3892/or.2018.6739	MicroRNA‑mRNA integrated analysis based on a case of well‑differentiated thyroid cancer with both metastasis and metastatic recurrence.	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:30274732	PubMed	30274732	10.1016/j.surg.2018.04.059	High-dose radioactive iodine therapy is associated with decreased risk of recurrence in high-risk papillary thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30298771	PubMed	30298771	10.1586/17446651.2015.1020299	Clinically meaningful end points in the evolving treatment paradigm for radioactive iodine-refractory differentiated thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:30430914	PubMed	30430914	10.2217/pgs-2018-0070	Genetic polymorphism contributes to 131I radiotherapy-induced toxicities in patients with differentiated thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:30504373	PubMed;Europe_PMC;Semantic_Scholar_top100	30504373	10.21873/anticanres.13032	Effect of Combined Epigenetic Treatments and Ectopic NIS Expression on Undifferentiated Thyroid Cancer Cells.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:30596336	PubMed	30596336	10.1080/15384101.2018.1560203	Downregulation of NEAT1 reverses the radioactive iodine resistance of papillary thyroid carcinoma cell via miR-101-3p/FN1/PI3K-AKT signaling pathway.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:30638399	PubMed	30638399	10.2217/fon-2018-0557	A Phase II study of the safety and efficacy of lenvatinib in patients with advanced thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
