pmid	doi	year	title	screening_stage	decision	primary_reason	full_text_assessed	freeze_date
26370117	10.1007/s12020-015-0739-y	2016	Molecular profiles of cancer stem-like cell populations in aggressive thyroid cancers.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
27342319	10.1186/s13046-016-0377-0	2016	miRNA-106a directly targeting RARB associates with the expression of Na(+)/I(-) symporter in thyroid cancer by regulating MAPK signaling pathway.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
26879594	10.1111/bcp.12907	2016	Population pharmacokinetic analysis of lenvatinib in healthy subjects and patients with cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
27015828	10.1007/s00411-016-0647-4	2016	Cytogenetic effects of radioiodine therapy: a 20-year follow-up study.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
26930182	10.1210/jc.2015-3960	2016	Pediatric Thyroid Cancer: Postoperative Classifications and Response to Initial Therapy as Prognostic Factors.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
26847808	10.1001/jamaoncol.2015.5927	2016	Toxic Effects of Sorafenib in Patients With Differentiated Thyroid Carcinoma Compared With Other Cancers.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
25537365	10.1002/hed.23974	2016	Effect of recombinant human thyroid-stimulating hormone or levothyroxine withdrawal on salivary gland dysfunction after radioactive iodine administration for thyroid remnant ablation.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
27011326	10.1371/journal.pone.0151968	2016	Family of microRNA-146 Regulates RARβ in Papillary Thyroid Carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
26751190	10.1210/jc.2015-3433	2016	Robust Thyroid Gene Expression and Radioiodine Uptake Induced by Simultaneous Suppression of BRAF V600E and Histone Deacetylase in Thyroid Cancer Cells.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
27013865	10.2147/DDDT.S93459	2016	Spotlight on lenvatinib in the treatment of thyroid cancer: patient selection and perspectives.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
26867945	10.1007/s11523-015-0416-3	2016	Lenvatinib: A Review in Refractory Thyroid Cancer.	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
26659220	10.1634/theoncologist.2015-0179	2016	Effect of Thyrotropin Suppression Therapy on Bone in Thyroid Cancer Patients.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
26285789	10.1007/s11523-015-0380-y	2016	Does Molecular Genotype Provide Useful Information in the Management of Radioiodine Refractory Thyroid Cancers? Results of a Retrospective Study.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31258797	10.4183/aeb.2016.30	2016	EVALUATION OF CARDIOVASCULAR RISK AND MYOCARDIAL PERFUSION IN PATIENTS WITH RADICALLY TREATED DIFFERENTIATED THYROID CARCINOMA AND REPEATED EPISODES OF IATROGENIC HYPOTHYROIDISM.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
27997908	10.1159/000453190	2016	Circulating Long Non-Coding RNAs Act as Biomarkers for Predicting 131I Uptake and Mortality in Papillary Thyroid Cancer Patients with Lung Metastases.	title_abstract	advance_to_full_text	potentially_eligible	yes	2026-07-12
26711165	10.1684/abc.2015.1106	2016	[Advances in thyroglobulin assays and their impact on the management of differentiated thyroid cancers].	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
26036600	10.1007/s40618-015-0319-2	2016	Predictors of incomplete response to therapy among Filipino patients with papillary thyroid cancer in a tertiary hospital.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
26487760	10.1158/1078-0432.CCR-15-0923	2015	Lenvatinib in Advanced, Radioactive Iodine-Refractory, Differentiated Thyroid Carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
26798849	10.1358/dot.2015.51.12.2420390	2015	Pharmacological and clinical profile of lenvatinib (E-7080) in the treatment of advanced, radioiodine-refractory, differentiated thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
26426092	10.1111/cas.12826	2015	Subgroup analysis of Japanese patients in a phase 3 study of lenvatinib in radioiodine-refractory differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
26337803	10.1186/s13550-015-0123-1	2015	Radioiodinated PARP1 tracers for glioblastoma imaging.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
26231351	10.1007/s00259-015-3124-4	2015	"Difficulties in deciding whether to ablate patients with putatively ""low-intermediate-risk"" differentiated thyroid carcinoma: do guidelines mainly apply in the centres that produce them? Results of a retrospective, two-centre quality assurance study."	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
26173620	10.1007/s00259-015-3114-6	2015	Multiparametric PET imaging in thyroid malignancy characterizing tumour heterogeneity: somatostatin receptors and glucose metabolism.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
26305420	10.3109/00365513.2015.1057895	2015	IL-4, IL-10 and high sensitivity-CRP as potential serum biomarkers of persistent/recurrent disease in papillary thyroid carcinoma with/without Hashimoto's thyroiditis.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25784309	10.1002/hed.24054	2015	Quantitative reverse transcription polymerase chain reaction-based detection of thyroid-specific gene expression in fine-needle aspirate for thyroid cancer recurrence evaluation: a case report and review of the literature.	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
26148673	10.1089/thy.2015.0079	2015	Negative Expression of CPSF2 Predicts a Poorer Clinical Outcome in Patients with Papillary Thyroid Carcinoma.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
26003547	10.1007/s12022-015-9376-5	2015	Encapsulated Thyroid Carcinoma of Follicular Cell Origin.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
25913680	10.1002/cncr.29395	2015	A phase 2 trial of lenvatinib (E7080) in advanced, progressive, radioiodine-refractory, differentiated thyroid cancer: A clinical outcomes and biomarker assessment.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
25932534	10.1097/MNM.0000000000000325	2015	Systematic evaluation of salivary gland damage following I-131 therapy in differentiated thyroid cancer patients by quantitative scintigraphy and clinical follow-up.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25960292	10.1016/j.bbrc.2015.04.134	2015	Inhibition of miR-146b expression increases radioiodine-sensitivity in poorly differential thyroid carcinoma via positively regulating NIS expression.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
26170565	10.4103/0972-3919.158530	2015	Iodine-131 avid distant metastasis in differentiated thyroid cancer: An initial institutional experience from the northern part of India.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25895485	10.1016/j.clinbiochem.2015.04.009	2015	Transient early increase in thyroglobulin levels post-radioiodine ablation in patients with differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
26695803		2015	[Evaluation of radionuclide therapy for the residue after surgery in papillary thyroid carcinoma].	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
26194071	10.3803/EnM.2015.30.2.117	2015	Mitochondrial Energy Metabolism and Thyroid Cancers.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
26085856	10.1007/s13139-014-0308-y	2015	Comparison of Therapeutic Efficacy and Clinical Parameters Between Recombinant Human Thyroid Stimulating Hormone and Thyroid Hormone Withdrawal in High-Dose Radioiodine Treatment with Differentiated Thyroid Cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25817231	10.1016/j.lfs.2015.02.028	2015	Evaluation of serum midkine as a biomarker in differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30298771	10.1586/17446651.2015.1020299	2015	Clinically meaningful end points in the evolving treatment paradigm for radioactive iodine-refractory differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
26137289	10.3892/mco.2015.499	2015	Predictive factors of cytotoxic damage in radioactive iodine treatment of differentiated thyroid cancer patients.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25768669	10.1210/jc.2014-3023	2015	Iodide- and glucose-handling gene expression regulated by sorafenib or cabozantinib in papillary thyroid cancer.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
25682061	10.1016/j.nucmedbio.2015.01.009	2015	Differential expression profiling of circulation microRNAs in PTC patients with non-131I and 131I-avid lungs metastases: a pilot study.	title_abstract	advance_to_full_text	potentially_eligible	yes	2026-07-12
25641339	10.1016/j.canlet.2015.01.024	2015	Genetic profiling of advanced radioactive iodine-resistant differentiated thyroid cancer and correlation with axitinib efficacy.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
25662396	10.1517/17460441.2015.1006194	2015	The discovery and development of sorafenib for the treatment of thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
25742918	10.1007/s11523-015-0363-z	2015	Sorafenib: a review of its use in patients with radioactive iodine-refractory, metastatic differentiated thyroid carcinoma.	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
25605317	10.1517/14656566.2015.1005601	2015	Sorafenib for the treatment of thyroid cancer: an updated review.	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
25581596	10.1210/jc.2014-3242	2015	Postoperative simultaneous integrated boost-intensity modulated radiation therapy for patients with locoregionally advanced papillary thyroid carcinoma: preliminary results of a phase II trial and propensity score analysis.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25030550	10.1007/s12020-014-0356-1	2015	Activity and safety of sunitinib in patients with advanced radioactive iodine-refractory differentiated thyroid carcinoma in clinical practice.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
26826484	10.1016/S0003-4266(16)30009-9	2015	Molecular perspectives in differentiated thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
25616432	10.1634/theoncologist.2014-0313	2015	Differentiated thyroid cancer: focus on emerging treatments for radioactive iodine-refractory patients.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25404690	10.1530/ERC-14-0439	2015	microRNA-339-5p modulates Na+/I- symporter-mediated radioiodide uptake.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
26484847	10.1517/14740338.2015.1102883	2015	Drug safety evaluation of lenvatinib for thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25548522	10.2147/OTT.S70670	2015	Efficacy of sorafenib in advanced differentiated and medullary thyroid cancer: experience in a Turkish population.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25536991		2014	The most common factors influencing on quality of life of thyroid cancer patients after thyroid hormone withdrawal.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
30736194	10.1586/17446651.2014.960391	2014	Sorafenib and thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25450273	10.4103/0973-1482.145844	2014	Ultrasonography-guided percutaneous radiofrequency ablation for cervical lymph node metastasis from thyroid carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
25102375	10.1089/thy.2014.0125	2014	A phase I study of cabozantinib (XL184) in patients with differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
24708101	10.1210/jc.2013-4401	2014	The large majority of 1520 patients with indeterminate thyroid nodule at cytology have a favorable outcome, and a clinical risk score has a high negative predictive value for a more cumbersome cancer disease.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
24844950	10.1002/cncr.28766	2014	Treatment of advanced thyroid cancer with axitinib: Phase 2 study with pharmacokinetic/pharmacodynamic and quality-of-life assessments.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
24687139	10.1007/s00259-014-2737-3	2014	Examining recombinant human TSH primed ¹³¹I therapy protocol in patients with metastatic differentiated thyroid carcinoma: comparison with the traditional thyroid hormone withdrawal protocol.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
24483626	10.1111/cen.12419	2014	The prevalence of thyroglossal tract thyroid tissue on SPECT/CT following (131) I ablation therapy after total thyroidectomy for thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
24768112	10.1016/S0140-6736(14)60421-9	2014	Sorafenib in radioactive iodine-refractory, locally advanced or metastatic differentiated thyroid cancer: a randomised, double-blind, phase 3 trial.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
24432988	10.1210/jc.2013-1450	2014	Hypermethylation of a New Distal Sodium/Iodide Symporter (NIS) enhancer (NDE) is associated with reduced NIS expression in thyroid tumors.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
24405857	10.1016/j.critrevonc.2013.12.007	2014	An update on molecular biology of thyroid cancers.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
24966555	10.4103/0976-3147.131661	2014	Spinal cord compression as initial presentation of metastatic occult follicular thyroid carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
24243688	10.1530/ERC-13-0399	2014	Histone deacetylation of NIS promoter underlies BRAF V600E-promoted NIS silencing in thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
24327398	10.1002/cncr.28484	2014	ETV6-NTRK3 is a common chromosomal rearrangement in radiation-associated thyroid cancer.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
24487783	10.1007/s00428-013-1521-2	2014	Prognostic biomarkers in thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
24743192		2014	[Current progress and management in molecular targeted therapy for advanced thyroid cancer].	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
24163390	10.1530/ERC-13-0271	2014	Autophagy and thyroid carcinogenesis: genetic and epigenetic links.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
23915122	10.1089/thy.2012.0589	2014	FoxP3 expression in papillary thyroid carcinoma: a possible resistance biomarker to iodine 131 treatment.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
25430455		2014	Surgical treatment of 21 patients with spinal metastases of differentiated thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
25202329	10.1155/2014/743450	2014	MicroRNA Deregulation in Anaplastic Thyroid Cancer Biology.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
24487996	10.4040/jkan.2013.43.6.801	2013	[Changes in quality of life and related factors in thyroid cancer patients with radioactive iodine remnant ablation].	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
24089082	10.1097/MNM.0000000000000001	2013	Comparative serum proteomic analysis identified afamin as a downregulated protein in papillary thyroid carcinoma patients with non-131I-avid lung metastases.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
24050953	10.1093/annonc/mdt379	2013	A multicenter, phase II trial of everolimus in locally advanced or metastatic thyroid cancer of all histologic subtypes.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
23987922	10.1186/1741-7015-11-191	2013	Systematic review of clinical practice guidelines in the diagnosis and management of thyroid nodules and cancer.	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
23757352	10.1158/1078-0432.CCR-13-0095	2013	Phase I trial of a new schedule of romidepsin in patients with advanced cancers.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
23531031	10.1089/thy.2012.0359	2013	Histone deacetylase inhibition affects sodium iodide symporter expression and induces 131I cytotoxicity in anaplastic thyroid cancer cells.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
22998776	10.1016/j.jss.2012.08.053	2013	Thyroid stimulating hormone increases iodine uptake by thyroid cancer cells during BRAF silencing.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
23533233	10.1210/jc.2012-3933	2013	Clinical outcomes and molecular profile of differentiated thyroid cancers with radioiodine-avid distant metastases.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
23153322	10.1089/thy.2012.0106	2013	Salivary gland function 5 years after radioactive iodine ablation in patients with differentiated thyroid cancer: direct comparison of pre- and postablation scintigraphies and their relation to xerostomia symptoms.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
22957654	10.1111/cen.12034	2013	Radioactive iodine ablation does not prevent recurrences in patients with papillary thyroid microcarcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
23668556	10.1016/S0140-6736(13)60109-9	2013	Progress in molecular-based management of differentiated thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
24783035	10.1159/000346248	2013	Metformin and thyroid: an update.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
23426704	10.1055/s-0032-1333230	2013	Highly-sensitive C-reactive protein, a biomarker of cardiovascular disease risk, in radically-treated differentiated thyroid carcinoma patients after repeated thyroid hormone withholding.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
23420532	10.3892/ol.2012.1055	2013	The glial fibrillary acidic protein promoter directs sodium/iodide symporter gene expression for radioiodine therapy of malignant glioma.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
23234477	10.1517/14728222.2013.740013	2013	Targeting histone deacetylase in thyroid cancer.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
22982218	10.1016/j.mce.2012.08.019	2013	The PARP inhibitor PJ34 modifies proliferation, NIS expression and epigenetic marks in thyroid cancer cell lines.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
24019666	10.4103/0972-3919.116793	2013	A Logical levothyroxine dose Individualization: Optimization Approach at discharge from Radioiodine therapy ward and during follow-up in patients of Differentiated Thyroid Carcinoma: Balancing the Risk based strategy and the practical issues and challenges: Experience and Views of a large volume referral centre in India.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
23242039	10.1097/RLU.0b013e318266d4d8	2013	Focus on high-risk DTC patients: high postoperative serum thyroglobulin level is a strong predictor of disease persistence and is associated to progression-free survival and overall survival.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
23186979	10.4158/EP12244.RA	2013	Potential use of recombinant human thyrotropin in the treatment of distant metastases in patients with differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
23081821	10.1007/s00259-012-2242-5	2013	CD133-expressing thyroid cancer cells are undifferentiated, radioresistant and survive radioiodide therapy.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
22973946	10.1089/thy.2011.0487	2013	Long-term consequence of elevated thyroglobulin in differentiated thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
24900070	10.1007/s13139-012-0158-4	2012	The Effect of Tanespimycin (17-AAG) on Radioiodine Accumulation in Sodium-Iodide Symporter Expressing Cells.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
23150029	10.1007/s12022-012-9225-8	2012	Prognostic and predictive markers in medullary thyroid carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
23138009	10.2310/JIM.0b013e318276deb4	2012	A novel mass spectrometry-based assay for the accurate measurement of thyroglobulin from patient samples containing antithyroglobulin autoantibodies.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
23295297	10.1590/s0004-27302012000800015	2012	MicroRNAs miR-146-5p and let-7f as prognostic tools for aggressive papillary thyroid carcinoma: a case report.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
22744707	10.1002/path.4069	2012	Platelet-derived growth factor receptor-α promotes lymphatic metastases in papillary thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
22750642	10.1016/j.pharmthera.2012.06.007	2012	The sodium iodide symporter (NIS): regulation and approaches to targeting for cancer therapeutics.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
22679061	10.1210/jc.2012-1123	2012	Long-term surveillance of papillary thyroid cancer patients who do not undergo postoperative radioiodine remnant ablation: is there a role for serum thyroglobulin measurement?	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
22639286	10.1210/jc.2011-3017	2012	Undetectable sensitive serum thyroglobulin (<0.1 ng/ml) in 163 patients with follicular cell-derived thyroid cancer: results of rhTSH stimulation and neck ultrasonography and long-term biochemical and clinical follow-up.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
22710988	10.1007/s00117-011-2267-y	2012	[SPECT/CT for staging and treatment monitoring in oncology. Applications in differentiated thyroid cancer and liver tumors].	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
22344193	10.1210/jc.2011-2512	2012	Impact on overall survival of radioactive iodine in low-risk differentiated thyroid cancer patients.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
22328572	10.1124/jpet.111.188730	2012	Targeting signal transducer and activator of transcription 3 pathway by cucurbitacin I diminishes self-renewing and radiochemoresistant abilities in thyroid cancer-derived CD133+ cells.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
22649419	10.3389/fendo.2012.00040	2012	Epigenetics modifications and therapeutic prospects in human thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
22313411	10.1089/thy.2011.0235	2012	Radioiodine treatment of metastatic thyroid cancer: relative efficacy and side effect profile of preparation by thyroid hormone withdrawal versus recombinant human thyrotropin.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
22157753	10.1074/jbc.M111.315523	2012	Regulation of sodium iodide symporter gene expression by Rac1/p38β mitogen-activated protein kinase signaling pathway in MCF-7 breast cancer cells.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
22007340	10.1155/2012/198313	2012	The Role of 18F-Fluorodeoxyglucose Positron Emission Tomography in the Prognostication, Diagnosis, and Management of Thyroid Carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
22136850	10.1016/j.surg.2011.09.015	2011	Surgical completeness of bilateral axillo-breast approach robotic thyroidectomy: comparison with conventional open thyroidectomy after propensity score matching.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
22105174	10.1172/JCI46382	2011	Small-molecule MAPK inhibitors restore radioiodine incorporation in mouse thyroid cancers with conditional BRAF activation.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
21725630	10.1007/s12149-011-0513-z	2011	Double-phase (131)I whole body scan and (131)I SPECT-CT images in patients with differentiated thyroid cancer: their effectiveness for accurate identification.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
21989294	10.1186/1756-0500-4-397	2011	Microarray analysis of genes associated with cell surface NIS protein levels in breast cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
21849530	10.1210/jc.2011-0494	2011	Efficacy of dosimetric versus empiric prescribed activity of 131I for therapy of differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
21653734	10.1530/EJE-11-0283	2011	BRAF(V600E) mutation and expression of proangiogenic molecular markers in papillary thyroid carcinomas.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
21797672	10.1089/cbr.2010.0908	2011	Cotransfected sodium iodide symporter and human tyroperoxidase genes following human telomerase reverse transcriptase promoter for targeted radioiodine therapy of malignant glioma cells.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
21566072	10.1530/EJE-11-0129	2011	Analysis of the efficacy and toxicity of sorafenib in thyroid cancer: a phase II study in a UK based population.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
22144870	10.4103/1450-1147.89779	2011	Improved quality of life in patients treated with Peptide radionuclides.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
21702220		2011	Radioiodide uptake and sodium iodide symporter expression in breast carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
21490071	10.1210/jc.2010-2680	2011	Evidence for extrathyroidal formation of 3-iodothyronamine in humans as provided by a novel monoclonal antibody-based chemiluminescent serum immunoassay.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
21569494	10.1186/1477-7525-9-33	2011	Heath-related quality of life in thyroid cancer patients following radioiodine ablation.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
21389096	10.1158/1078-0432.CCR-10-2837	2011	A high-throughput proteomic approach provides distinct signatures for thyroid cancer behavior.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
21191314	10.1097/MNM.0b013e328341c802	2011	Serum thyroglobulin predicts thyroid remnant ablation failure with 30 mCi iodine-131 treatment in patients with papillary thyroid carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
21085953	10.1007/s00259-010-1657-0	2011	Diagnostic 131I whole-body scintigraphy 1 year after thyroablative therapy in patients with differentiated thyroid cancer: correlation of results to the individual risk profile and long-term follow-up.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
21106716	10.1210/jc.2010-1688	2011	High expression of the urokinase plasminogen activator and its cognate receptor associates with advanced stages and reduced disease-free interval in papillary thyroid carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
22220168	10.1155/2011/178967	2011	Evaluation of lentiviral-mediated expression of sodium iodide symporter in anaplastic thyroid cancer and the efficacy of in vivo imaging and therapy.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
21482585	10.1634/theoncologist.2010-0405	2011	Follicular adenoma and carcinoma of the thyroid gland.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
21134539	10.1016/j.surg.2010.09.019	2010	Influence of prophylactic central lymph node dissection on postoperative thyroglobulin levels and radioiodine treatment in papillary thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
21088998	10.1007/s12022-010-9141-8	2010	Encapsulated malignant follicular cell-derived thyroid tumors.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
21054209	10.1089/thy.2010.0093	2010	A postmenopausal woman with gross cystic disease fluid protein-15 and estrogen receptor-positive recurrence of papillary thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
20954817	10.1089/thy.2010.0056	2010	Sorafenib: rays of hope in thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
20729453	10.2214/AJR.09.3458	2010	Staging of differentiated thyroid carcinoma using diagnostic 131I SPECT/CT.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
